Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code,LSOA Name,LSOA Code 2021,LSOA Name 2021
BL9 5EQ,Yes,53.602572,-2.294412,380615,411819,SD806118,Moorside,"Bury, unparished area",1980-01-01,,107,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004979,Bury 008C,E01004979,Bury 008C
BL9 5ER,Yes,53.613753,-2.293717,380666,413063,SD806130,Moorside,"Bury, unparished area",1980-01-01,,125,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004981,Bury 004D,E01004981,Bury 004D
BL9 5ES,Yes,53.614275,-2.294327,380626,413121,SD806131,Moorside,"Bury, unparished area",1980-01-01,,122,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004981,Bury 004D,E01004981,Bury 004D
BL9 5ET,Yes,53.613455,-2.294349,380624,413030,SD806130,Moorside,"Bury, unparished area",1980-01-01,,123,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004981,Bury 004D,E01004981,Bury 004D
BL9 5EU,Yes,53.612354,-2.293362,380689,412907,SD806129,Moorside,"Bury, unparished area",1980-01-01,,125,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004976,Bury 004A,E01004976,Bury 004A
BL9 5EW,Yes,53.597219,-2.292970,380708,411223,SD807112,Moorside,"Bury, unparished area",1983-07-01,,98,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004979,Bury 008C,E01004979,Bury 008C
BL9 5EX,No,53.609595,-2.293176,380700,412600,SD807126,Moorside,"Bury, unparished area",1980-01-01,1990-12-01,123,England,2024-09-06,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01004977,Bury 004B,E01004977,Bury 004B
BL9 5EY,Yes,53.611006,-2.293035,380710,412757,SD807127,Moorside,"Bury, unparished area",1980-01-01,,124,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004977,Bury 004B,E01004977,Bury 004B
BL9 5EZ,Yes,53.609677,-2.292723,380730,412609,SD807126,Moorside,"Bury, unparished area",1980-01-01,,124,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004977,Bury 004B,E01004977,Bury 004B
BL9 5FA,No,53.611193,-2.297676,380403,412779,SD804127,Moorside,"Bury, unparished area",1996-06-01,1998-12-01,111,England,2024-09-06,Postcode sector mean (mainly PO Boxes),E01004976,Bury 004A,E01004976,Bury 004A
BL9 5FB,No,53.611732,-2.297484,380416,412839,SD804128,Moorside,"Bury, unparished area",1996-12-01,2001-07-01,111,England,2024-09-06,Postcode sector mean (mainly PO Boxes),E01004976,Bury 004A,E01004976,Bury 004A
BL9 5FD,No,53.592627,-2.310206,379565,410717,SD795107,Bury West,"Bury, unparished area",1996-12-01,2000-11-01,84,England,2024-09-06,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01004948,Bury 009B,E01004948,Bury 009B
BL9 5FE,No,53.592627,-2.310206,379565,410717,SD795107,Bury West,"Bury, unparished area",1997-06-01,2007-02-01,84,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004948,Bury 009B,E01004948,Bury 009B
BL9 5FF,No,53.611193,-2.297676,380403,412779,SD804127,Moorside,"Bury, unparished area",1997-12-01,1998-12-01,111,England,2024-09-06,Postcode sector mean (mainly PO Boxes),E01004976,Bury 004A,E01004976,Bury 004A
BL9 5FG,No,53.613190,-2.293201,380700,413000,SD807129,Moorside,"Bury, unparished area",1998-06-01,1998-12-01,127,England,2024-09-06,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01004981,Bury 004D,E01004981,Bury 004D
BL9 5FH,No,53.611732,-2.297484,380416,412839,SD804128,Moorside,"Bury, unparished area",1998-12-01,2001-07-01,111,England,2024-09-06,Postcode sector mean (mainly PO Boxes),E01004976,Bury 004A,E01004976,Bury 004A
BL9 5FJ,No,53.613190,-2.293201,380700,413000,SD807129,Moorside,"Bury, unparished area",1998-06-01,2000-09-01,127,England,2024-09-06,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01004981,Bury 004D,E01004981,Bury 004D
BL9 5FL,No,53.611732,-2.297484,380416,412839,SD804128,Moorside,"Bury, unparished area",1998-12-01,1999-12-01,111,England,2024-09-06,Postcode sector mean (mainly PO Boxes),E01004976,Bury 004A,E01004976,Bury 004A
BL9 5FN,No,53.611732,-2.297484,380416,412839,SD804128,Moorside,"Bury, unparished area",1998-12-01,1999-12-01,111,England,2024-09-06,Postcode sector mean (mainly PO Boxes),E01004976,Bury 004A,E01004976,Bury 004A
BL9 5FP,No,53.611732,-2.297484,380416,412839,SD804128,Moorside,"Bury, unparished area",1999-12-01,2001-01-01,111,England,2024-09-06,Postcode sector mean (mainly PO Boxes),E01004976,Bury 004A,E01004976,Bury 004A
BL9 5FQ,No,53.611732,-2.297484,380416,412839,SD804128,Moorside,"Bury, unparished area",2000-06-01,2001-05-01,111,England,2024-09-06,Postcode sector mean (mainly PO Boxes),E01004976,Bury 004A,E01004976,Bury 004A
BL9 5FR,No,53.611732,-2.297484,380416,412839,SD804128,Moorside,"Bury, unparished area",2000-06-01,2001-07-01,111,England,2024-09-06,Postcode sector mean (mainly PO Boxes),E01004976,Bury 004A,E01004976,Bury 004A
BL9 5FS,No,53.592627,-2.310206,379565,410717,SD795107,Bury West,"Bury, unparished area",2000-06-01,2003-01-01,84,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004948,Bury 009B,E01004948,Bury 009B
BL9 5FT,No,53.592627,-2.310206,379565,410717,SD795107,Bury West,"Bury, unparished area",2000-12-01,2001-09-01,84,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004948,Bury 009B,E01004948,Bury 009B
BL9 5FW,No,53.592627,-2.310206,379565,410717,SD795107,Bury West,"Bury, unparished area",2001-06-01,2002-03-01,84,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004948,Bury 009B,E01004948,Bury 009B
BL9 5HA,Yes,53.609944,-2.293101,380705,412639,SD807126,Moorside,"Bury, unparished area",1980-01-01,,123,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004977,Bury 004B,E01004977,Bury 004B
BL9 5HB,Yes,53.609628,-2.293552,380675,412604,SD806126,Moorside,"Bury, unparished area",1980-01-01,,123,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004977,Bury 004B,E01004977,Bury 004B
BL9 5HD,Yes,53.608701,-2.294636,380603,412501,SD806125,Moorside,"Bury, unparished area",1980-01-01,,117,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004976,Bury 004A,E01004976,Bury 004A
BL9 5HE,Yes,53.609482,-2.295246,380563,412588,SD805125,Moorside,"Bury, unparished area",1980-01-01,,118,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004976,Bury 004A,E01004976,Bury 004A
BL9 5HF,Yes,53.609676,-2.296668,380469,412610,SD804126,Moorside,"Bury, unparished area",1980-01-01,,116,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004976,Bury 004A,E01004976,Bury 004A
BL9 5HG,Yes,53.608613,-2.297598,380407,412492,SD804124,Moorside,"Bury, unparished area",1980-01-01,,111,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004976,Bury 004A,E01004976,Bury 004A
BL9 5HH,Yes,53.610050,-2.298303,380361,412652,SD803126,Moorside,"Bury, unparished area",1980-01-01,,112,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004976,Bury 004A,E01004976,Bury 004A
BL9 5HJ,Yes,53.610679,-2.298081,380376,412722,SD803127,Moorside,"Bury, unparished area",1980-01-01,,112,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004976,Bury 004A,E01004976,Bury 004A
BL9 5HL,Yes,53.610433,-2.294993,380580,412694,SD805126,Moorside,"Bury, unparished area",1980-01-01,,120,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004976,Bury 004A,E01004976,Bury 004A
BL9 5HN,Yes,53.610958,-2.294335,380624,412752,SD806127,Moorside,"Bury, unparished area",1980-01-01,,122,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004977,Bury 004B,E01004977,Bury 004B
BL9 5HP,Yes,53.612127,-2.294267,380629,412882,SD806128,Moorside,"Bury, unparished area",1980-01-01,,122,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004976,Bury 004A,E01004976,Bury 004A
BL9 5HQ,Yes,53.609979,-2.297774,380396,412644,SD803126,Moorside,"Bury, unparished area",1980-01-01,,114,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004976,Bury 004A,E01004976,Bury 004A
BL9 5HR,Yes,53.612078,-2.295778,380529,412877,SD805128,Moorside,"Bury, unparished area",1980-01-01,,118,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004976,Bury 004A,E01004976,Bury 004A
BL9 5HS,Yes,53.613168,-2.294985,380582,412998,SD805129,Moorside,"Bury, unparished area",1980-01-01,,121,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004976,Bury 004A,E01004976,Bury 004A
BL9 5HT,Yes,53.611977,-2.296881,380456,412866,SD804128,Moorside,"Bury, unparished area",1997-12-01,,113,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004976,Bury 004A,E01004976,Bury 004A
BL9 5HW,Yes,53.611190,-2.295031,380578,412778,SD805127,Moorside,"Bury, unparished area",1980-01-01,,121,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004976,Bury 004A,E01004976,Bury 004A
BL9 5HZ,No,53.613190,-2.293201,380700,413000,SD807129,Moorside,"Bury, unparished area",1983-01-01,1983-12-01,127,England,2024-09-06,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01004981,Bury 004D,E01004981,Bury 004D
BL9 5JA,Yes,53.616573,-2.294961,380585,413377,SD805133,North Manor,"Bury, unparished area",1980-01-01,,123,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004981,Bury 004D,E01004981,Bury 004D
BL9 5JB,Yes,53.617603,-2.296860,380460,413492,SD804134,North Manor,"Bury, unparished area",1980-01-01,,129,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004981,Bury 004D,E01004981,Bury 004D
BL9 5JD,Yes,53.618395,-2.295880,380525,413580,SD805135,North Manor,"Bury, unparished area",1980-01-01,,131,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004981,Bury 004D,E01004981,Bury 004D
BL9 5JE,Yes,53.617910,-2.296439,380488,413526,SD804135,North Manor,"Bury, unparished area",1980-01-01,,129,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004981,Bury 004D,E01004981,Bury 004D
BL9 5JF,Yes,53.617787,-2.298857,380328,413513,SD803135,North Manor,"Bury, unparished area",1980-01-01,,126,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004982,Bury 004E,E01004982,Bury 004E
BL9 5JG,Yes,53.617909,-2.300384,380227,413527,SD802135,North Manor,"Bury, unparished area",1980-01-01,,124,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004982,Bury 004E,E01004982,Bury 004E
BL9 5JH,No,53.600614,-2.290092,380900,411600,SD808115,Moorside,"Bury, unparished area",1980-01-01,2004-10-01,108,England,2024-09-06,Imputed by ONS by reference to surrounding postcode grid references,E01004979,Bury 008C,E01004979,Bury 008C
BL9 5JJ,Yes,53.619061,-2.299848,380263,413655,SD802136,North Manor,"Bury, unparished area",1980-01-01,,128,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004982,Bury 004E,E01004982,Bury 004E
BL9 5JL,Yes,53.619193,-2.300983,380188,413670,SD801136,North Manor,"Bury, unparished area",1980-01-01,,126,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004982,Bury 004E,E01004982,Bury 004E
BL9 5JN,Yes,53.620049,-2.296454,380488,413764,SD804137,North Manor,"Bury, unparished area",1980-01-01,,133,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004981,Bury 004D,E01004981,Bury 004D
BL9 5JP,Yes,53.619517,-2.300940,380191,413706,SD801137,North Manor,"Bury, unparished area",1980-01-01,,126,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004982,Bury 004E,E01004982,Bury 004E
BL9 5JQ,Yes,53.618171,-2.299766,380268,413556,SD802135,North Manor,"Bury, unparished area",1980-01-01,,126,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004982,Bury 004E,E01004982,Bury 004E
BL9 5JR,Yes,53.620139,-2.300098,380247,413775,SD802137,North Manor,"Bury, unparished area",1980-01-01,,128,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004982,Bury 004E,E01004982,Bury 004E
BL9 5JS,Yes,53.619288,-2.298746,380336,413680,SD803136,North Manor,"Bury, unparished area",1980-01-01,,130,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004982,Bury 004E,E01004982,Bury 004E
BL9 5JT,Yes,53.620091,-2.297679,380407,413769,SD804137,North Manor,"Bury, unparished area",1980-01-01,,132,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004982,Bury 004E,E01004982,Bury 004E
BL9 5JU,Yes,53.619869,-2.296770,380467,413744,SD804137,North Manor,"Bury, unparished area",1980-01-01,,133,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004981,Bury 004D,E01004981,Bury 004D
BL9 5JW,Yes,53.621432,-2.297114,380445,413918,SD804139,North Manor,"Bury, unparished area",1980-01-01,,136,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004981,Bury 004D,E01004981,Bury 004D
BL9 5JX,Yes,53.621820,-2.296542,380483,413961,SD804139,North Manor,"Bury, unparished area",1980-01-01,,138,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004981,Bury 004D,E01004981,Bury 004D
BL9 5JY,Yes,53.621663,-2.298143,380377,413944,SD803139,North Manor,"Bury, unparished area",1980-01-01,,137,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004981,Bury 004D,E01004981,Bury 004D
BL9 5JZ,Yes,53.621462,-2.299548,380284,413922,SD802139,North Manor,"Bury, unparished area",1980-01-01,,134,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004981,Bury 004D,E01004981,Bury 004D
BL9 5LA,Yes,53.621174,-2.299606,380280,413890,SD802138,North Manor,"Bury, unparished area",1980-01-01,,132,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004981,Bury 004D,E01004981,Bury 004D
BL9 5LB,Yes,53.621884,-2.299596,380281,413969,SD802139,North Manor,"Bury, unparished area",1980-01-01,,135,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004981,Bury 004D,E01004981,Bury 004D
BL9 5LD,Yes,53.622029,-2.299129,380312,413985,SD803139,North Manor,"Bury, unparished area",1980-01-01,,137,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004981,Bury 004D,E01004981,Bury 004D
BL9 5LE,Yes,53.624125,-2.298357,380364,414218,SD803142,North Manor,"Bury, unparished area",1980-01-01,,147,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004981,Bury 004D,E01004981,Bury 004D
BL9 5LF,No,53.613190,-2.293201,380700,413000,SD807129,Moorside,"Bury, unparished area",1980-01-01,1996-06-01,127,England,2024-09-06,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01004981,Bury 004D,E01004981,Bury 004D
BL9 5LG,No,53.611193,-2.297676,380403,412779,SD804127,Moorside,"Bury, unparished area",1993-01-01,1998-12-01,111,England,2024-09-06,Postcode sector mean (mainly PO Boxes),E01004976,Bury 004A,E01004976,Bury 004A
